episode_id,step,reward_mean_0,reward_mean_1,reward_total_0,reward_total_1,episode_length_steps,avg_speed_0_kmh,avg_speed_1_kmh,max_speed_0_kmh,max_speed_1_kmh,avg_angle_0_rad,avg_angle_1_rad,laps_0,laps_1,overtakes_0,overtakes_1,min_distance_m,avg_distance_m,pct_leader_0,pct_leader_1,max_meters_traveled_0,max_meters_traveled_1,max_progress_pct_0,max_progress_pct_1,best_lap_time_0_s,best_lap_time_1_s,policy_loss,value_loss,reason
5904,2167362,0.4110,0.4100,150.84,150.49,367,84.91,78.58,117.85,112.74,0.135,0.079,0,0,0,0,3.64,12.69,99.5,0.5,432.0,400.0,7.69,7.12,NaN,NaN,-0.11435,3.04544,wall_collision
5905,2167710,0.4282,0.3898,149.01,135.65,348,86.79,77.57,120.89,107.95,0.114,0.100,0,0,0,0,3.46,16.10,96.0,4.0,420.0,374.0,7.48,6.66,NaN,NaN,-0.09272,3.54805,wall_collision
5906,2167982,0.3764,0.3823,102.38,103.98,272,70.70,76.53,104.92,105.89,0.076,0.128,0,0,0,1,3.99,9.47,29.0,71.0,266.0,288.0,4.74,5.13,NaN,NaN,NaN,NaN,wall_collision
5907,2168349,0.4242,0.3980,155.67,146.08,367,87.82,81.48,119.59,120.95,0.083,0.080,0,0,0,0,4.55,18.17,100.0,0.0,446.0,414.0,7.94,7.37,NaN,NaN,-0.03887,5.37940,wall_collision
5908,2168714,0.4300,0.3922,156.94,143.16,365,87.57,80.04,120.29,117.93,0.070,0.077,0,0,0,0,3.26,18.05,96.4,3.6,442.0,406.0,7.87,7.23,NaN,NaN,0.09038,0.84090,wall_collision
5909,2169077,0.4345,0.4258,157.71,154.55,363,87.63,82.15,125.13,115.76,0.069,0.054,0,0,0,0,3.34,10.62,99.2,0.8,440.0,414.0,7.83,7.37,NaN,NaN,0.00575,0.82705,wall_collision
5910,2169446,0.4249,0.3821,156.80,141.01,369,86.45,78.16,112.77,113.24,0.088,0.074,0,0,0,0,3.16,19.38,96.5,3.5,440.0,400.0,7.83,7.12,NaN,NaN,NaN,NaN,wall_collision
5911,2169800,0.4406,0.3890,155.96,137.70,354,89.20,78.97,128.68,113.26,0.071,0.108,0,0,0,0,3.40,17.89,100.0,0.0,436.0,388.0,7.76,6.91,NaN,NaN,0.09097,1.34801,wall_collision
5912,2170161,0.3900,0.4444,140.79,160.42,361,77.73,88.32,116.62,126.78,0.062,0.086,0,0,0,1,3.37,20.06,24.9,75.1,390.0,440.0,6.94,7.83,NaN,NaN,0.05957,2.46694,wall_collision
5913,2170522,0.3998,0.4056,144.33,146.40,361,81.86,86.23,124.22,117.46,0.071,0.114,0,0,0,1,3.55,15.30,22.4,77.6,410.0,430.0,7.30,7.66,NaN,NaN,NaN,NaN,wall_collision
5914,2170916,0.4284,0.3703,168.79,145.90,394,83.65,81.35,118.22,118.24,0.091,0.097,0,0,0,0,3.54,14.59,99.5,0.5,455.0,442.0,8.10,7.87,NaN,NaN,-0.02994,10.52491,wall_collision
5915,2171261,0.3918,0.4391,135.16,151.48,345,79.88,91.06,117.17,137.03,0.071,0.083,0,0,0,1,3.71,19.13,21.7,78.3,382.0,434.0,6.80,7.73,NaN,NaN,-0.02301,2.15950,wall_collision
5916,2171646,0.3762,0.3934,144.83,151.47,385,79.67,82.46,105.46,108.26,0.089,0.112,0,0,0,1,3.53,11.23,21.8,78.2,426.0,440.0,7.58,7.83,NaN,NaN,-0.07021,3.64884,wall_collision
5917,2172836,0.4363,0.3794,519.26,451.45,1190,95.51,90.59,139.40,123.21,0.098,0.088,0,0,0,0,3.03,26.44,100.0,0.0,1575.7,1497.7,28.05,26.66,NaN,NaN,0.01557,1.83902,wall_collision
5918,2173185,0.4194,0.4418,146.37,154.18,349,85.07,90.93,123.20,126.63,0.061,0.060,0,0,0,1,3.21,13.34,27.5,72.5,412.0,440.0,7.33,7.83,NaN,NaN,-0.10741,1.72977,wall_collision
5919,2173550,0.4303,0.3924,157.06,143.23,365,86.89,78.19,123.68,112.75,0.103,0.073,0,0,0,0,3.57,16.92,99.5,0.5,438.0,396.0,7.80,7.05,NaN,NaN,NaN,NaN,wall_collision
5920,2173916,0.4076,0.3798,149.18,138.99,366,85.97,80.59,127.65,124.67,0.101,0.076,0,0,0,0,3.54,20.36,100.0,0.0,436.0,408.0,7.76,7.26,NaN,NaN,0.04784,0.91936,wall_collision
5921,2174281,0.4278,0.3833,156.14,139.92,365,86.42,76.69,117.48,103.06,0.090,0.104,0,0,0,0,2.63,19.15,94.5,5.5,436.0,388.0,7.76,6.91,NaN,NaN,0.04954,0.90593,wall_collision
5922,2174569,0.3938,0.4169,113.42,120.05,288,71.45,80.26,95.06,115.98,0.099,0.123,0,0,0,1,3.05,10.42,44.4,55.6,286.0,320.0,5.09,5.70,NaN,NaN,NaN,NaN,wall_collision
5923,2174960,0.4060,0.3683,158.76,144.01,391,84.29,79.73,123.07,108.27,0.094,0.101,0,0,0,0,3.58,17.54,100.0,0.0,454.0,432.0,8.08,7.69,NaN,NaN,-0.01870,7.56162,wall_collision
5924,2175288,0.3840,0.3968,125.94,130.14,328,84.97,78.70,124.24,111.59,0.168,0.079,0,0,0,0,3.89,11.93,100.0,0.0,386.0,358.0,6.87,6.37,NaN,NaN,-0.09548,1.38262,wall_collision
5925,2175571,0.4022,0.4474,113.82,126.61,283,77.65,75.12,115.43,97.74,0.168,0.071,0,0,0,0,2.98,3.60,100.0,0.0,304.0,296.0,5.41,5.27,NaN,NaN,NaN,NaN,wall_collision
5926,2175927,0.4105,0.3802,146.14,135.34,356,89.30,80.14,128.93,108.04,0.073,0.128,0,0,0,0,3.81,13.76,100.0,0.0,440.0,396.0,7.83,7.05,NaN,NaN,-0.16725,4.40229,wall_collision
5927,2176282,0.4000,0.4362,141.99,154.85,355,80.54,89.10,111.67,122.88,0.108,0.081,0,0,0,1,2.92,15.28,24.2,75.8,396.0,438.0,7.05,7.80,NaN,NaN,-0.00659,1.20997,wall_collision
5928,2176376,0.3471,0.2422,32.62,22.77,94,46.25,44.38,70.74,65.86,0.071,0.049,0,0,0,0,2.57,0.68,100.0,0.0,60.0,58.0,1.07,1.03,NaN,NaN,NaN,NaN,wall_collision
5929,2176725,0.4235,0.3435,147.79,119.88,349,82.00,76.64,115.67,108.54,0.141,0.140,0,0,0,0,2.79,13.32,100.0,0.0,396.0,370.0,7.05,6.59,NaN,NaN,NaN,NaN,wall_collision
5930,2177099,0.4004,0.4378,149.75,163.72,374,79.71,85.32,128.47,124.01,0.083,0.104,0,0,0,1,3.07,15.43,29.9,70.1,414.0,442.0,7.37,7.87,NaN,NaN,-0.00118,10.67607,wall_collision
5931,2177227,0.4110,0.3274,52.61,41.90,128,54.66,53.69,87.53,84.08,0.050,0.048,0,0,0,0,2.65,0.42,100.0,0.0,98.0,96.0,1.74,1.71,NaN,NaN,NaN,NaN,wall_collision
5932,2177490,0.3599,0.3808,94.66,100.15,263,76.25,71.94,111.95,109.31,0.186,0.081,0,0,0,0,3.40,10.96,100.0,0.0,278.0,262.0,4.95,4.66,NaN,NaN,-0.14484,3.97265,wall_collision
5933,2178250,0.3521,0.4125,267.58,313.47,760,84.33,86.54,116.30,116.90,0.105,0.114,0,0,0,1,2.34,17.57,19.1,80.9,888.8,912.8,15.82,16.25,NaN,NaN,0.00659,5.19989,wall_collision
5934,2178600,0.3899,0.4471,136.47,156.49,350,80.79,91.20,114.28,129.36,0.099,0.077,0,0,0,1,3.11,22.12,24.0,76.0,392.0,442.0,6.98,7.87,NaN,NaN,-0.28251,3.22197,wall_collision
5935,2178955,0.4297,0.4284,152.55,152.09,355,88.68,84.00,129.88,115.64,0.079,0.085,0,0,0,0,2.39,10.54,98.0,2.0,436.0,414.0,7.76,7.37,NaN,NaN,0.03824,1.32305,wall_collision
5936,2179065,0.3968,0.2870,43.65,31.57,110,50.41,49.46,80.03,77.94,0.061,0.055,0,0,0,0,2.44,0.60,100.0,0.0,78.0,76.0,1.39,1.35,NaN,NaN,NaN,NaN,wall_collision
5937,2179189,0.3170,0.3210,39.31,39.80,124,53.85,53.81,82.97,84.18,0.052,0.056,0,0,0,0,2.24,0.13,94.4,5.6,92.0,92.0,1.64,1.64,NaN,NaN,NaN,NaN,car_collision
5938,2179540,0.4299,0.3642,150.88,127.82,351,90.82,74.48,134.29,92.76,0.087,0.149,0,0,0,0,2.39,20.62,92.6,7.4,440.0,362.0,7.83,6.44,NaN,NaN,0.30455,52.01241,wall_collision
5939,2179906,0.3653,0.4086,133.70,149.54,366,78.21,84.97,110.58,117.74,0.092,0.159,0,0,0,1,2.61,19.74,28.7,71.3,396.0,430.0,7.05,7.66,NaN,NaN,-0.01852,2.15933,wall_collision
5940,2180281,0.4136,0.4009,155.12,150.33,375,85.70,80.89,120.62,115.19,0.109,0.084,0,0,0,0,2.65,13.19,100.0,0.0,444.0,420.0,7.90,7.48,NaN,NaN,NaN,NaN,wall_collision
5941,2180621,0.4395,0.3574,149.43,121.52,340,92.87,78.47,138.96,130.23,0.084,0.084,0,0,0,0,3.36,30.05,100.0,0.0,436.0,370.0,7.76,6.59,NaN,NaN,0.06923,13.58470,wall_collision
5942,2180975,0.4196,0.3434,148.54,121.56,354,89.09,74.09,126.25,99.71,0.111,0.106,0,0,0,0,2.55,27.03,100.0,0.0,436.0,364.0,7.76,6.48,NaN,NaN,-0.32940,0.64306,wall_collision
5943,2181099,0.3157,0.4066,39.15,50.42,124,51.13,52.96,72.53,81.97,0.062,0.058,0,0,0,0,2.59,0.94,54.8,45.2,88.0,92.0,1.57,1.64,NaN,NaN,NaN,NaN,wall_collision
5944,2181399,0.4354,0.3550,130.61,106.49,300,81.92,72.21,122.60,93.66,0.069,0.115,0,0,0,0,2.75,9.99,100.0,0.0,342.0,300.0,6.09,5.34,NaN,NaN,0.18872,5.21205,wall_collision
5945,2181515,0.2990,0.3914,34.68,45.40,116,48.89,50.04,72.53,77.28,0.060,0.061,0,0,0,0,2.86,0.57,79.3,20.7,78.0,80.0,1.39,1.42,NaN,NaN,NaN,NaN,wall_collision
5946,2181856,0.4324,0.3770,147.44,128.57,341,92.02,79.60,135.40,108.53,0.087,0.087,0,0,0,0,2.87,20.76,100.0,0.0,434.0,376.0,7.73,6.69,NaN,NaN,NaN,NaN,wall_collision
5947,2182231,0.4165,0.3617,156.20,135.63,375,86.03,79.63,115.85,116.63,0.095,0.089,0,0,0,0,3.02,25.15,100.0,0.0,444.0,414.0,7.90,7.37,NaN,NaN,0.30734,6.30227,wall_collision
5948,2182601,0.3604,0.3693,133.35,136.63,370,75.95,80.76,99.07,105.17,0.071,0.165,0,0,0,1,3.13,9.52,26.2,73.8,390.0,412.0,6.94,7.33,NaN,NaN,-0.20321,1.29416,wall_collision
5949,2182741,0.3279,0.2271,45.91,31.79,140,55.25,53.12,85.56,78.23,0.075,0.063,0,0,0,0,2.39,1.30,100.0,0.0,108.0,104.0,1.92,1.85,NaN,NaN,NaN,NaN,wall_collision
5950,2182841,0.2328,0.2297,23.28,22.97,100,46.89,46.26,69.85,66.67,0.065,0.056,0,0,0,0,2.14,0.34,88.0,12.0,66.0,64.0,1.17,1.14,NaN,NaN,NaN,NaN,car_collision
5951,2183207,0.4091,0.4358,149.75,159.49,366,81.48,87.32,115.81,121.37,0.084,0.101,0,0,0,1,3.46,15.09,18.6,81.4,414.0,442.0,7.37,7.87,NaN,NaN,0.15278,59.08778,wall_collision
5952,2183362,0.4160,0.3394,64.47,52.61,155,60.67,57.92,97.07,85.48,0.061,0.062,0,0,0,0,2.93,1.08,99.4,0.6,130.0,126.0,2.31,2.24,NaN,NaN,NaN,NaN,wall_collision
5953,2183666,0.4300,0.4076,130.72,123.92,304,79.67,83.00,113.90,121.78,0.074,0.212,0,0,0,1,2.98,8.50,50.0,50.0,336.0,348.0,5.98,6.20,NaN,NaN,-0.06772,5.90497,wall_collision
5954,2184032,0.3634,0.4263,132.99,156.02,366,76.77,86.96,100.72,120.91,0.100,0.092,0,0,0,1,3.28,17.54,35.0,65.0,390.0,440.0,6.94,7.83,NaN,NaN,-0.05072,14.21641,wall_collision
5955,2184193,0.3570,0.3532,57.48,56.87,161,62.01,61.64,93.49,93.39,0.060,0.060,0,0,0,0,2.07,0.70,100.0,0.0,138.0,138.0,2.46,2.46,NaN,NaN,NaN,NaN,car_collision
5956,2184364,0.3809,0.3614,65.14,61.81,171,63.81,62.47,97.16,88.08,0.061,0.080,0,0,0,0,2.85,0.47,100.0,0.0,152.0,148.0,2.71,2.63,NaN,NaN,NaN,NaN,car_collision
5957,2184653,0.4291,0.3374,124.00,97.52,289,81.82,72.06,115.71,97.57,0.084,0.132,0,0,0,0,3.36,9.70,85.8,14.2,328.0,288.0,5.84,5.13,NaN,NaN,-0.05172,19.45847,wall_collision
5958,2185005,0.4145,0.3939,145.89,138.65,352,87.62,77.00,127.66,104.51,0.173,0.078,0,0,0,0,2.77,18.64,100.0,0.0,426.0,376.0,7.58,6.69,NaN,NaN,-0.08699,6.08227,wall_collision
5959,2185313,0.3901,0.4368,120.14,134.54,308,69.63,80.50,91.76,111.91,0.105,0.136,0,0,0,1,2.57,11.31,54.5,45.5,298.0,344.0,5.31,6.12,NaN,NaN,NaN,NaN,wall_collision
5960,2185517,0.4258,0.4055,86.86,82.72,204,70.00,67.00,105.60,95.04,0.067,0.067,0,0,0,0,3.42,1.44,100.0,0.0,198.0,190.0,3.52,3.38,NaN,NaN,-0.03371,20.43327,wall_collision
5961,2185872,0.4479,0.3635,159.00,129.03,355,89.45,74.24,124.63,101.14,0.071,0.174,0,0,0,0,2.85,17.97,99.7,0.3,440.0,364.0,7.83,6.48,NaN,NaN,NaN,NaN,wall_collision
5962,2185981,0.2479,0.2490,27.02,27.14,109,49.15,49.17,74.72,75.12,0.051,0.059,0,0,0,0,1.94,0.11,96.3,3.7,74.0,74.0,1.32,1.32,NaN,NaN,-0.03768,2.10237,car_collision
5963,2186137,0.4279,0.3635,66.76,56.71,156,60.02,58.83,92.26,86.08,0.057,0.073,0,0,0,0,3.07,0.65,100.0,0.0,130.0,128.0,2.31,2.28,NaN,NaN,NaN,NaN,wall_collision
5964,2186505,0.4113,0.4104,151.36,151.01,368,85.17,79.97,117.03,108.50,0.129,0.080,0,0,0,0,3.49,10.81,99.5,0.5,434.0,408.0,7.73,7.26,NaN,NaN,-0.09923,22.10900,wall_collision
5965,2186860,0.4441,0.3759,157.66,133.45,355,90.08,79.99,127.64,122.16,0.067,0.079,0,0,0,0,2.92,23.26,99.4,0.6,442.0,394.0,7.87,7.01,NaN,NaN,NaN,NaN,wall_collision
5966,2187020,0.4364,0.3586,69.82,57.37,160,61.07,59.77,94.78,90.12,0.045,0.052,0,0,0,0,2.72,1.08,100.0,0.0,136.0,134.0,2.42,2.39,NaN,NaN,-0.04929,0.99777,wall_collision
5967,2187393,0.3984,0.3811,148.60,142.15,373,83.97,77.16,114.67,111.57,0.144,0.071,0,0,0,0,4.37,15.76,99.5,0.5,434.0,400.0,7.73,7.12,NaN,NaN,NaN,NaN,wall_collision
5968,2187572,0.4474,0.3844,80.08,68.80,179,66.06,63.58,99.01,89.32,0.058,0.085,0,0,0,0,3.30,1.06,93.3,6.7,164.0,158.0,2.92,2.81,NaN,NaN,0.07798,5.29345,wall_collision
5969,2187683,0.2744,0.3998,30.46,44.37,111,48.97,51.03,71.66,79.08,0.050,0.060,0,0,0,0,3.12,1.15,46.8,53.2,76.0,78.0,1.35,1.39,NaN,NaN,NaN,NaN,wall_collision
5970,2187838,0.3636,0.4315,56.36,66.89,155,59.00,60.13,86.18,93.83,0.074,0.055,0,0,0,0,2.57,0.74,63.9,36.1,128.0,130.0,2.28,2.31,NaN,NaN,NaN,NaN,wall_collision
5971,2187969,0.4099,0.3299,53.70,43.21,131,54.64,53.43,86.26,79.61,0.064,0.067,0,0,0,0,3.05,0.60,100.0,0.0,100.0,98.0,1.78,1.74,NaN,NaN,NaN,NaN,wall_collision
5972,2188320,0.4282,0.3573,150.29,125.41,351,90.10,79.40,127.10,122.05,0.067,0.082,0,0,0,0,3.13,22.98,100.0,0.0,438.0,386.0,7.80,6.87,NaN,NaN,-0.10112,2.00619,wall_collision
5973,2188660,0.4425,0.4335,150.45,147.37,340,91.11,80.96,131.54,109.61,0.104,0.083,0,0,0,0,3.73,11.70,97.1,2.9,428.0,382.0,7.62,6.80,NaN,NaN,-0.00978,1.31950,wall_collision
5974,2189009,0.4175,0.3422,145.72,119.44,349,91.03,77.72,126.51,124.20,0.086,0.086,0,0,0,0,2.71,31.73,100.0,0.0,440.0,376.0,7.83,6.69,NaN,NaN,NaN,NaN,wall_collision
5975,2189377,0.3613,0.4213,132.97,155.05,368,77.85,86.45,104.56,114.44,0.089,0.101,0,0,0,1,3.16,19.21,22.0,78.0,398.0,442.0,7.09,7.87,NaN,NaN,0.02743,2.56140,wall_collision
5976,2189711,0.3936,0.3918,131.45,130.86,334,84.39,76.77,115.07,100.86,0.129,0.096,0,0,0,0,2.82,11.62,97.9,2.1,392.0,356.0,6.98,6.34,NaN,NaN,-0.00766,1.83875,wall_collision
5977,2190125,0.3967,0.3751,164.24,155.28,414,77.81,73.72,109.09,103.67,0.083,0.157,0,0,1,1,3.31,8.71,51.9,48.1,446.0,422.0,7.94,7.51,NaN,NaN,0.22571,26.92834,wall_collision
5978,2190486,0.4032,0.3399,145.55,122.71,361,87.10,74.24,121.42,102.76,0.148,0.152,0,0,0,0,3.36,20.84,100.0,0.0,436.0,370.0,7.76,6.59,NaN,NaN,NaN,NaN,wall_collision
5979,2190762,0.3879,0.4106,107.05,113.31,276,70.68,79.50,102.03,110.61,0.074,0.105,0,0,0,1,2.85,8.91,52.5,47.5,270.0,304.0,4.81,5.41,NaN,NaN,-0.08734,2.49741,wall_collision
5980,2191120,0.4209,0.4547,150.70,162.79,358,80.06,87.91,110.87,121.38,0.089,0.107,0,0,0,1,2.46,12.70,44.1,55.9,398.0,436.0,7.09,7.76,NaN,NaN,0.01663,2.38797,wall_collision
5981,2191476,0.4292,0.3806,152.80,135.50,356,89.54,80.64,122.57,110.51,0.083,0.087,0,0,0,0,2.49,16.78,95.2,4.8,442.0,398.0,7.87,7.09,NaN,NaN,NaN,NaN,wall_collision
5982,2191832,0.3807,0.4472,135.54,159.22,356,77.38,89.60,113.46,128.87,0.089,0.067,0,0,0,1,2.39,22.65,26.7,73.3,382.0,442.0,6.80,7.87,NaN,NaN,0.00660,3.63778,wall_collision
5983,2192185,0.4553,0.4055,160.71,143.15,353,91.85,82.34,126.50,113.78,0.062,0.076,0,0,0,0,2.86,19.76,100.0,0.0,450.0,404.0,8.01,7.19,NaN,NaN,0.14336,2.03866,wall_collision
5984,2192329,0.2537,0.2542,36.54,36.60,144,57.61,57.35,92.33,87.65,0.048,0.070,0,0,0,0,2.16,0.14,97.2,2.8,116.0,114.0,2.07,2.03,NaN,NaN,NaN,NaN,car_collision
5985,2192683,0.4360,0.3916,154.35,138.64,354,88.83,80.30,120.66,108.22,0.095,0.096,0,0,0,0,2.93,16.57,100.0,0.0,436.0,394.0,7.76,7.01,NaN,NaN,-0.24094,4.40483,wall_collision
5986,2193049,0.4352,0.3905,159.27,142.94,366,87.71,80.46,118.40,111.97,0.086,0.073,0,0,0,0,3.02,17.36,100.0,0.0,446.0,408.0,7.94,7.26,NaN,NaN,NaN,NaN,wall_collision
5987,2193414,0.4222,0.3937,154.10,143.71,365,87.33,81.55,114.55,107.15,0.140,0.093,0,0,0,0,3.44,14.33,100.0,0.0,442.0,414.0,7.87,7.37,NaN,NaN,-0.03501,2.70512,wall_collision
5988,2193588,0.3715,0.4557,64.64,79.29,174,63.10,65.54,93.22,103.45,0.070,0.052,0,0,0,1,2.37,0.99,59.2,40.8,152.0,158.0,2.71,2.81,NaN,NaN,NaN,NaN,wall_collision
5989,2193742,0.4367,0.3645,67.26,56.13,154,60.91,59.58,96.28,90.78,0.048,0.062,0,0,0,0,2.70,0.36,97.4,2.6,130.0,128.0,2.31,2.28,NaN,NaN,0.00555,1.82582,wall_collision
5990,2194095,0.4387,0.4658,154.86,164.44,353,80.88,89.14,103.92,123.70,0.075,0.090,0,0,0,1,2.63,10.47,42.8,57.2,396.0,436.0,7.05,7.76,NaN,NaN,NaN,NaN,wall_collision
5991,2194469,0.3973,0.4405,148.58,164.74,374,78.95,86.20,109.31,115.00,0.070,0.076,0,0,0,1,2.67,16.80,27.8,72.2,410.0,446.0,7.30,7.94,NaN,NaN,-0.06050,3.28350,wall_collision
5992,2194819,0.4226,0.4597,147.91,160.89,350,82.30,90.10,108.85,125.49,0.098,0.077,0,0,0,1,2.51,11.94,35.4,64.6,400.0,436.0,7.12,7.76,NaN,NaN,-0.01842,0.62365,wall_collision
5993,2195167,0.4130,0.3711,143.73,129.15,348,89.33,79.99,121.79,111.42,0.094,0.077,0,0,0,0,2.51,19.55,100.0,0.0,430.0,386.0,7.66,6.87,NaN,NaN,NaN,NaN,wall_collision
5994,2195516,0.4343,0.4557,151.58,159.04,349,84.40,89.79,112.52,120.09,0.078,0.108,0,0,0,1,2.47,11.07,41.8,58.2,408.0,434.0,7.26,7.73,NaN,NaN,-0.04737,1.36928,wall_collision
5995,2195872,0.4097,0.3771,145.86,134.25,356,89.95,79.37,120.89,108.09,0.076,0.102,0,0,0,0,2.76,18.14,100.0,0.0,444.0,392.0,7.90,6.98,NaN,NaN,-0.06755,1.50923,wall_collision
5996,2196092,0.4401,0.3903,96.83,85.88,220,72.04,67.42,113.19,94.62,0.064,0.088,0,0,0,0,2.78,1.97,92.7,7.3,220.0,206.0,3.92,3.67,NaN,NaN,NaN,NaN,wall_collision
5997,2196264,0.3776,0.4559,64.95,78.41,172,61.53,64.36,88.58,101.33,0.063,0.040,0,0,0,1,2.65,1.37,51.7,48.3,146.0,154.0,2.60,2.74,NaN,NaN,-0.01826,2.25153,wall_collision
5998,2196555,0.3649,0.3620,106.19,105.35,291,78.73,72.82,108.08,95.69,0.162,0.099,0,0,0,0,2.83,10.36,100.0,0.0,316.0,294.0,5.63,5.23,NaN,NaN,NaN,NaN,wall_collision
5999,2196932,0.3929,0.4092,148.11,154.28,377,80.23,84.64,104.60,112.89,0.086,0.110,0,0,0,1,2.70,12.43,17.8,82.2,420.0,442.0,7.48,7.87,NaN,NaN,0.20210,19.31203,wall_collision
6000,2197281,0.4619,0.3872,161.21,135.13,349,91.05,76.70,126.37,104.63,0.061,0.087,0,0,0,0,2.67,21.79,100.0,0.0,440.0,372.0,7.83,6.62,NaN,NaN,0.09586,2.39121,wall_collision
6001,2197642,0.3958,0.4315,142.90,155.78,361,82.43,88.32,110.60,116.29,0.058,0.077,0,0,0,1,3.10,13.67,16.9,83.1,414.0,442.0,7.37,7.87,NaN,NaN,NaN,NaN,wall_collision
6002,2197758,0.2696,0.2422,31.27,28.09,116,51.07,48.78,75.41,69.91,0.063,0.053,0,0,0,0,3.23,0.91,99.1,0.9,82.0,78.0,1.46,1.39,NaN,NaN,0.14882,1.43408,car_collision
6003,2198075,0.3407,0.3389,108.01,107.43,317,79.33,77.93,110.92,98.37,0.170,0.096,0,0,0,0,2.77,7.92,100.0,0.0,348.0,344.0,6.20,6.12,NaN,NaN,NaN,NaN,car_collision
6004,2198441,0.4327,0.3651,158.36,133.62,366,86.79,77.05,110.55,111.51,0.097,0.091,0,0,0,0,3.42,24.33,100.0,0.0,440.0,392.0,7.83,6.98,NaN,NaN,-0.10061,25.99775,wall_collision
6005,2198783,0.4031,0.4060,137.85,138.85,342,82.94,78.28,115.73,99.57,0.170,0.090,0,0,0,0,3.04,12.13,99.1,0.9,392.0,372.0,6.98,6.62,NaN,NaN,0.08151,5.14965,wall_collision
6006,2199086,0.3511,0.3613,106.39,109.46,303,74.92,75.75,101.42,100.92,0.107,0.142,0,0,0,1,2.58,4.57,36.6,63.4,314.0,318.0,5.59,5.66,NaN,NaN,NaN,NaN,car_collision
6007,2199427,0.3857,0.4265,131.52,145.44,341,75.37,83.85,99.72,111.32,0.098,0.177,0,0,0,1,2.41,15.91,46.3,53.7,356.0,396.0,6.34,7.05,NaN,NaN,-0.19378,4.02332,wall_collision
6008,2199777,0.4429,0.3904,155.00,136.64,350,89.78,76.09,124.91,94.76,0.078,0.137,0,0,0,0,2.51,17.66,100.0,0.0,434.0,368.0,7.73,6.55,NaN,NaN,NaN,NaN,wall_collision
6009,2200143,0.3445,0.3880,126.08,142.00,366,77.09,85.97,100.96,116.18,0.157,0.108,0,0,0,1,2.20,12.45,21.9,78.1,390.0,436.0,6.94,7.76,NaN,NaN,-0.03732,2.91248,wall_collision
6010,2200489,0.3776,0.4035,130.64,139.59,346,76.69,83.25,109.24,113.75,0.084,0.169,0,0,0,1,2.45,14.27,39.9,60.1,368.0,398.0,6.55,7.09,NaN,NaN,0.05800,2.90160,wall_collision
6011,2200769,0.3570,0.3283,99.95,91.92,280,75.84,69.47,105.34,105.34,0.180,0.074,0,0,0,0,3.07,14.87,100.0,0.0,294.0,270.0,5.23,4.81,NaN,NaN,NaN,NaN,wall_collision
6012,2200936,0.3785,0.3682,63.22,61.49,167,64.94,63.49,99.97,97.47,0.053,0.054,0,0,0,0,2.58,0.89,99.4,0.6,150.0,148.0,2.67,2.63,NaN,NaN,-0.07052,6.39583,car_collision
6013,2201235,0.3462,0.3605,103.51,107.78,299,76.21,74.60,110.12,106.45,0.211,0.090,0,0,0,0,2.69,11.75,100.0,0.0,314.0,310.0,5.59,5.52,NaN,NaN,NaN,NaN,wall_collision
6014,2201577,0.3965,0.4062,135.61,138.92,342,84.79,80.80,116.08,108.39,0.173,0.099,0,0,0,0,2.91,11.84,100.0,0.0,400.0,384.0,7.12,6.84,NaN,NaN,0.11968,21.91212,wall_collision
6015,2201933,0.3767,0.4329,134.11,154.10,356,79.45,88.39,108.60,119.96,0.093,0.086,0,0,0,1,3.03,18.52,19.1,80.9,392.0,436.0,6.98,7.76,NaN,NaN,0.02028,1.68587,wall_collision
6016,2202053,0.3040,0.3039,36.47,36.47,120,52.92,52.71,82.74,82.69,0.041,0.052,0,0,0,0,2.08,0.13,100.0,0.0,88.0,88.0,1.57,1.57,NaN,NaN,NaN,NaN,car_collision
6017,2202412,0.4071,0.4233,146.14,151.95,359,87.19,84.30,117.18,112.52,0.103,0.085,0,0,0,0,2.37,7.96,96.9,3.1,432.0,420.0,7.69,7.48,NaN,NaN,-0.20659,10.64200,wall_collision
6018,2202757,0.4491,0.4254,154.92,146.77,345,90.20,82.56,124.18,110.00,0.103,0.075,0,0,0,0,2.46,11.36,96.8,3.2,430.0,396.0,7.66,7.05,NaN,NaN,NaN,NaN,wall_collision
6019,2202926,0.4351,0.3801,73.53,64.24,169,63.86,61.74,100.50,87.93,0.067,0.081,0,0,0,0,2.59,0.96,100.0,0.0,150.0,144.0,2.67,2.56,NaN,NaN,-0.09401,2.63505,wall_collision
6020,2203267,0.3961,0.3650,135.08,124.45,341,85.85,79.24,119.13,106.95,0.148,0.091,0,0,0,0,2.23,15.80,100.0,0.0,406.0,374.0,7.23,6.66,NaN,NaN,NaN,NaN,wall_collision
6021,2203621,0.3855,0.3751,136.45,132.79,354,83.33,89.50,110.98,121.37,0.114,0.112,0,0,0,1,2.43,8.52,19.8,80.2,410.0,438.0,7.30,7.80,NaN,NaN,-0.09994,7.79298,wall_collision
6022,2203707,0.2398,0.2385,20.63,20.51,86,44.59,44.34,68.46,66.90,0.071,0.040,0,0,0,0,2.17,0.12,100.0,0.0,54.0,54.0,0.96,0.96,NaN,NaN,NaN,NaN,car_collision
6023,2204026,0.4503,0.3092,143.65,98.65,319,88.12,71.76,124.45,101.28,0.098,0.185,0,0,0,0,2.89,21.39,100.0,0.0,390.0,316.0,6.94,5.63,NaN,NaN,-0.03686,9.23534,wall_collision
